0.078860, 12731.936575, 2
1.135537, 17671.725434, 0
1.709265, 13584.259972, 2
2.022030, 15961.203040, 1
2.221176, 13507.559053, 2
2.346737, 15877.889377, 1
2.461978, 11917.250758, 1
2.544185, 15029.714798, 0
2.633241, 12820.430638, 1
2.684153, 21303.097251, 0
2.740254, 18493.782058, 0
2.827083, 11658.121031, 2
2.914281, 11544.678037, 0
3.020236, 9469.640206, 2
3.149888, 7724.728974, 1
3.255921, 9451.727142, 2
3.356896, 9927.918645, 2
3.409058, 19215.391375, 2
3.491373, 12165.534629, 2
3.555843, 15547.816509, 2
3.671424, 8660.120603, 0
3.736364, 15418.707570, 2
3.834039, 10246.317896, 2
3.947927, 8786.365515, 1
4.026418, 12759.882440, 0
4.087708, 16343.134169, 2
4.147304, 16800.612349, 0
4.247216, 10017.156083, 2
4.327612, 12454.099793, 2
4.399473, 13948.457131, 2
4.463804, 15562.700080, 0
4.551557, 11408.972639, 0
4.635531, 11920.042548, 1
4.745286, 9123.437463, 1
4.841057, 10465.185447, 0
4.927729, 11567.727489, 1
5.000426, 13775.180324, 0
5.079089, 12732.275377, 0
5.159291, 12481.036781, 2
5.307342, 6759.933286, 2
5.384260, 13023.306235, 2
5.468333, 11905.193751, 0
5.530423, 16126.130075, 2
5.604321, 13545.972409, 2
5.718291, 8780.962045, 2
5.804360, 11629.068126, 2
5.891469, 11490.073656, 2
5.953805, 16061.472266, 2
6.031971, 12805.914242, 2
6.207315, 5705.661623, 0
6.277978, 14166.772693, 2
6.365006, 11500.424107, 0
6.420916, 17933.787059, 2
6.556732, 7369.329753, 1
6.638396, 12271.400679, 0
6.736985, 10158.585578, 2
6.814692, 12895.508136, 0
6.896618, 12218.773175, 0
7.004527, 9273.563043, 2
7.119233, 8723.671393, 1
7.193232, 13542.282996, 0
7.303668, 9063.941147, 2
7.414141, 9058.283788, 1
7.486080, 13916.618137, 0
7.597572, 8978.885495, 2
7.692478, 10547.260984, 0
7.785785, 10726.328508, 2
7.889933, 9611.179724, 2
8.029903, 7148.264754, 2
8.109171, 12631.788077, 1
8.158676, 20269.237498, 0
8.256050, 10425.241102, 0
8.329051, 13713.143151, 2
8.424942, 10436.901209, 0
8.516107, 10978.681980, 1
8.576761, 16520.675659, 0
8.625665, 20495.886916, 1
8.715596, 11130.470958, 2
8.793194, 12921.637556, 2
8.893455, 9987.995029, 2
8.971519, 12834.690711, 0
9.040218, 14590.645861, 0
9.111832, 13978.307149, 1
9.205512, 10683.282904, 1
9.268626, 15873.751609, 2
9.360382, 10915.029876, 0
9.485552, 7994.711658, 0
9.624086, 7225.823898, 0
9.709679, 11701.272458, 0
9.820211, 9054.073006, 2
9.900712, 12433.572705, 0
9.953435, 18997.180989, 2
10.026008, 13794.332190, 2
10.096833, 14359.712757, 2
10.171045, 13499.324629, 0
10.244198, 13687.559901, 2
10.314529, 14239.888696, 2
10.381195, 15037.789363, 0
10.446325, 15389.390831, 2
10.542269, 10434.829901, 2
10.628042, 12372.896329, 0
10.718308, 11088.936073, 2
10.835696, 8526.065324, 0
10.909127, 13632.651651, 0
10.999481, 11077.455217, 1
11.099920, 9966.725886, 0
11.210908, 9016.217109, 0
11.290360, 12598.615029, 1
11.371695, 12308.355671, 1
11.483818, 8925.018315, 0
11.578253, 10598.364138, 0
11.692553, 8755.920929, 2
11.752795, 16634.214423, 2
11.849480, 10354.720093, 2
11.900333, 19715.083527, 2
11.956486, 17839.702636, 2
12.062753, 9416.977501, 0
12.135765, 13712.342103, 1
12.226641, 11013.275413, 2
12.273615, 21327.098768, 1
12.345660, 13895.615525, 2
12.495826, 6662.932537, 1
12.586565, 11046.167013, 2
12.643390, 17620.756321, 1
12.739241, 10446.636325, 2
12.806500, 15136.922470, 2
12.890790, 11880.205520, 0
12.959533, 14572.416165, 0
13.072784, 8836.675604, 2
13.150472, 12892.914137, 1
13.284266, 7478.490795, 2
13.370514, 11604.309748, 2
13.475824, 9505.893178, 0
13.571476, 10466.142849, 2
13.648242, 13039.168476, 2
13.719818, 13987.873688, 0
13.809285, 11187.397352, 0
13.879746, 14208.770949, 2
13.965024, 11737.302319, 0
14.056241, 10972.269597, 2
14.135847, 12600.940146, 2
14.233755, 10231.669031, 0
14.309297, 13251.373236, 2
14.367967, 17066.793953, 0
14.458009, 11122.506490, 0
14.563176, 9605.932286, 2
14.631852, 14583.434050, 0
14.689557, 17389.386374, 2
14.752929, 15812.775473, 0
14.838098, 11759.334633, 2
14.897997, 16729.752332, 2
14.977014, 12687.668861, 2
15.061666, 11824.852508, 1
15.137378, 13226.072355, 0
15.195458, 17241.537754, 1
15.276404, 12366.673196, 2
15.402603, 7932.076550, 0
15.498948, 10393.203685, 0
15.602909, 9633.135427, 0
15.691445, 11306.101029, 0
15.785945, 10590.483641, 2
15.847830, 16185.856624, 1
15.921070, 13669.800154, 2
16.012717, 10920.903196, 1
16.074532, 18082.460323, 0
16.190352, 8641.876706, 0
16.265560, 13313.243117, 2
16.376763, 9001.259168, 1
16.440531, 15724.537304, 2
16.500582, 16662.665683, 0
16.744001, 4110.423147, 2
16.809649, 15280.807219, 0
