1024, 0.001189, 860967.242887, 20.000000, 0
5120, 0.002678, 1911849.831963, 30.000000, 0
9216, 0.004866, 1894041.140234, 44.166667, 0
13312, 0.005318, 2503357.398687, 50.833333, 0
17408, 0.006352, 2740396.428065, 57.083333, 0
21504, 0.007020, 3063361.670189, 60.833333, 0
25600, 0.008354, 3064466.462742, 74.583333, 0
29696, 0.009563, 3105142.903390, 75.000000, 0
33792, 0.010844, 3116207.022750, 84.000000, 0
37888, 0.012192, 3107555.779757, 85.833333, 0
41984, 0.013516, 3106260.262704, 93.285714, 0
46080, 0.014751, 3123788.244035, 90.160714, 0
50176, 0.017483, 2869962.117141, 84.404762, 0
54272, 0.022317, 2431857.883143, 85.904304, 0
58368, 0.018586, 3140437.707760, 89.861111, 0
62464, 0.022869, 2731393.653207, 86.060606, 0
66560, 0.021221, 3136512.463914, 85.402778, 0
70656, 0.022994, 3072819.347239, 91.222222, 0
74752, 0.027177, 2750577.431025, 89.128205, 0
78848, 0.025322, 3113816.263562, 89.156566, 0
82944, 0.026863, 3087652.017091, 88.136364, 0
87040, 0.027939, 3115371.884848, 96.477273, 0
91136, 0.028921, 3151238.522906, 97.462121, 0
95232, 0.030512, 3121121.989868, 96.238345, 0
99328, 0.032822, 3026230.841734, 87.655678, 0
103424, 0.033698, 3069162.021848, 97.809524, 0
107520, 0.035467, 3031564.729786, 97.583333, 0
111616, 0.037028, 3014347.691146, 97.609432, 0
115712, 0.038154, 3032751.520062, 97.429622, 0
119808, 0.038221, 3134571.266770, 88.104167, 0
123904, 0.047295, 2619820.482925, 89.717048, 0
128000, 0.047416, 2699491.994412, 88.501894, 0
132096, 0.042021, 3143555.556188, 88.532271, 0
136192, 0.043501, 3130757.227767, 88.240605, 0
140288, 0.044780, 3132806.586754, 88.096233, 0
144384, 0.046119, 3130697.704380, 88.162232, 0
148480, 0.047451, 3129139.779960, 88.683953, 0
152576, 0.048725, 3131355.396355, 87.708020, 0
156672, 0.050013, 3132599.874305, 88.604637, 0
160768, 0.051884, 3098605.809716, 91.320346, 0
164864, 0.052595, 3134593.386993, 86.792037, 0
168960, 0.053959, 3131267.794213, 88.305195, 0
173056, 0.055375, 3125147.290372, 87.315641, 0
177152, 0.056667, 3126199.741709, 87.954169, 0
181248, 0.058114, 3118847.049138, 88.455910, 0
185344, 0.059054, 3138577.581549, 88.199699, 0
189440, 0.060621, 3124990.978783, 88.570911, 0
193536, 0.063057, 3069245.172201, 89.619043, 0
197632, 0.062872, 3143391.099263, 88.253877, 0
201728, 0.071138, 2835738.941812, 93.553724, 0
205824, 0.068312, 3013019.469331, 87.326959, 0
209920, 0.067853, 3093754.645809, 87.844969, 0
214016, 0.068390, 3129345.928947, 88.430154, 0
218112, 0.078664, 2772701.360820, 90.739804, 0
222208, 0.070893, 3134400.792064, 88.265166, 0
226304, 0.072128, 3137554.850089, 88.079844, 0
230400, 0.073438, 3137345.254428, 88.593510, 0
234496, 0.075386, 3110607.416695, 88.738266, 0
238592, 0.079986, 2982917.088677, 87.756148, 0
242688, 0.077638, 3125879.043999, 87.936780, 0
246784, 0.078959, 3125476.474509, 88.205689, 0
250880, 0.079831, 3142623.723736, 88.281250, 0
254976, 0.083013, 3071524.143197, 90.156250, 0
259072, 0.091820, 2821520.968218, 91.855924, 0
