1024, 0.001000, 1023733.010431, 10.000000, 1
5120, 0.001220, 4198366.245135, 10.000000, 2
9216, 0.002689, 3427383.065098, 25.833333, 2
13312, 0.002556, 5208179.690337, 27.500000, 1
17408, 0.005345, 3257010.618064, 35.833333, 1
21504, 0.009298, 2312730.806587, 45.833333, 2
25600, 0.008887, 2880508.409734, 50.833333, 2
29696, 0.005054, 5875635.495012, 39.166667, 2
33792, 0.005756, 5870704.610682, 52.500000, 2
37888, 0.008980, 4219115.148392, 50.238095, 2
41984, 0.007307, 5745378.257564, 53.333333, 2
46080, 0.007919, 5819190.918789, 55.833333, 2
50176, 0.012589, 3985584.600570, 55.666667, 2
54272, 0.016789, 3232665.282134, 57.877193, 1
58368, 0.011402, 5118970.727658, 69.238095, 2
62464, 0.013176, 4740808.528258, 72.321429, 2
66560, 0.013888, 4792483.243481, 79.952381, 1
70656, 0.030473, 2318611.856637, 67.627568, 0
74752, 0.021539, 3470561.562322, 73.294872, 2
78848, 0.016940, 4654573.645765, 65.833333, 2
82944, 0.016002, 5183459.883480, 66.428571, 2
87040, 0.014211, 6125004.329514, 65.226190, 2
91136, 0.015216, 5989486.406141, 64.226190, 2
95232, 0.016328, 5832392.288058, 72.083333, 2
99328, 0.017362, 5721002.389104, 69.761905, 2
103424, 0.017044, 6067962.517893, 65.267857, 2
107520, 0.019596, 5486879.855764, 65.166667, 2
111616, 0.019695, 5667261.958674, 65.583333, 2
115712, 0.018793, 6157071.451795, 75.138889, 2
119808, 0.020547, 5830907.422508, 59.440476, 2
123904, 0.025113, 4933939.667201, 66.981602, 2
128000, 0.023584, 5427404.822443, 64.666667, 2
132096, 0.022680, 5824346.277139, 69.097222, 2
136192, 0.026749, 5091567.462252, 72.305403, 2
140288, 0.028759, 4878117.442792, 65.271825, 2
144384, 0.030879, 4675756.900616, 67.874542, 2
148480, 0.028104, 5283315.930913, 72.291667, 1
152576, 0.031789, 4799697.472089, 69.606252, 2
156672, 0.027341, 5730217.992529, 64.916667, 2
160768, 0.028408, 5659225.017627, 65.969697, 2
164864, 0.032914, 5008861.970604, 70.768773, 2
168960, 0.029900, 5650856.985104, 69.083333, 2
173056, 0.033128, 5223800.690753, 68.123115, 2
177152, 0.034043, 5203755.222371, 62.944525, 2
181248, 0.035524, 5102086.890008, 64.731685, 2
185344, 0.032838, 5644187.340927, 66.312188, 2
189440, 0.037261, 5084135.791599, 72.887470, 2
193536, 0.042204, 4585707.087239, 72.450181, 2
197632, 0.036949, 5348819.650079, 67.973214, 2
201728, 0.037388, 5395468.030453, 66.211538, 2
205824, 0.033652, 6116323.399268, 73.208562, 2
209920, 0.041766, 5026085.917443, 70.077610, 2
214016, 0.035110, 6095560.546086, 64.664190, 2
218112, 0.059663, 3655751.268819, 68.098034, 2
222208, 0.035655, 6232222.957597, 70.809524, 2
226304, 0.037457, 6041693.279370, 69.396020, 2
230400, 0.042847, 5377231.884392, 66.124507, 1
234496, 0.043871, 5345130.574331, 75.422794, 2
238592, 0.043509, 5483754.272243, 71.629476, 0
242688, 0.044545, 5448152.280598, 68.511326, 2
246784, 0.046775, 5275951.116623, 65.762229, 2
250880, 0.044751, 5606192.339771, 66.632701, 2
254976, 0.042118, 6053897.207487, 71.348856, 2
259072, 0.044828, 5779251.431769, 67.584336, 2
