1024, 0.000983, 1041599.066141, 6.250000, 0
5120, 0.002012, 2544725.033514, 9.166667, 0
9216, 0.003200, 2880254.182432, 10.833333, 0
13312, 0.003510, 3792580.490911, 9.166667, 0
17408, 0.004505, 3864404.166950, 21.000000, 0
21504, 0.005487, 3918987.329592, 10.333333, 0
25600, 0.006417, 3989253.947180, 15.708333, 0
29696, 0.007563, 3926669.863433, 19.071429, 0
33792, 0.008549, 3952686.325963, 21.532738, 0
37888, 0.009269, 4087526.579495, 21.294643, 0
41984, 0.010524, 3989483.666322, 22.825397, 0
46080, 0.011410, 4038723.151365, 22.950758, 0
50176, 0.012348, 4063601.387138, 21.734848, 0
54272, 0.013301, 4080356.375583, 22.818182, 0
58368, 0.014402, 4052813.841404, 22.916667, 0
62464, 0.015502, 4029349.122588, 35.187937, 0
66560, 0.016560, 4019305.128327, 25.888278, 0
70656, 0.017631, 4007526.772345, 25.769231, 0
74752, 0.018537, 4032533.143002, 28.720238, 0
78848, 0.019464, 4050973.711293, 23.683036, 0
82944, 0.020269, 4092064.989475, 25.465686, 0
87040, 0.021494, 4049505.653248, 25.324647, 0
91136, 0.022622, 4028696.434408, 24.417946, 0
95232, 0.023398, 4070148.099847, 24.568627, 0
99328, 0.024356, 4078202.388430, 24.701754, 0
103424, 0.025651, 4032043.926823, 24.872807, 0
107520, 0.026505, 4056597.166779, 24.727273, 0
111616, 0.027912, 3998858.582682, 29.255141, 0
115712, 0.028335, 4083760.139654, 24.870600, 0
119808, 0.029304, 4088394.495999, 24.302536, 0
123904, 0.030232, 4098447.769139, 23.677536, 0
128000, 0.031225, 4099234.761900, 26.063426, 0
132096, 0.032130, 4111320.194102, 23.791667, 0
136192, 0.033260, 4094722.052641, 25.192857, 0
140288, 0.034186, 4103677.363297, 26.239469, 0
144384, 0.035215, 4100123.805655, 37.945402, 0
148480, 0.036730, 4042463.663144, 36.941502, 0
152576, 0.037614, 4056367.730068, 38.102433, 0
156672, 0.038566, 4062473.937308, 37.230667, 0
160768, 0.039858, 4033513.426583, 39.186437, 0
164864, 0.040539, 4066778.142921, 37.121793, 0
168960, 0.041936, 4028971.433162, 36.386865, 0
173056, 0.042795, 4043880.779956, 36.854915, 0
177152, 0.044040, 4022494.653310, 33.937202, 0
181248, 0.044897, 4037014.195720, 28.546919, 0
185344, 0.045163, 4103892.915213, 38.256757, 0
189440, 0.046478, 4075898.760097, 35.891675, 0
193536, 0.047775, 4051007.411169, 36.121622, 0
197632, 0.051358, 3848150.057820, 43.484063, 0
201728, 0.049369, 4086099.641912, 32.151278, 0
205824, 0.050318, 4090488.853841, 29.227564, 0
209920, 0.051707, 4059765.597891, 24.905329, 0
214016, 0.052816, 4052078.647087, 24.185101, 0
218112, 0.053784, 4055317.149741, 28.118305, 0
222208, 0.054426, 4082732.391583, 33.856262, 0
226304, 0.055900, 4048392.689855, 34.257653, 0
230400, 0.057363, 4016498.716819, 33.361348, 0
234496, 0.057927, 4048158.851621, 34.094203, 0
238592, 0.058559, 4074414.055108, 32.519613, 0
242688, 0.059492, 4079357.488286, 31.359667, 0
246784, 0.060717, 4064509.475827, 37.148850, 0
250880, 0.062917, 3987446.853578, 30.660623, 0
254976, 0.063240, 4031848.478398, 29.487072, 0
259072, 0.064394, 4023216.933400, 38.514378, 0
