1024, 0.001059, 966842.221547, 0.000000, 0
5120, 0.002272, 2253942.550526, 11.666667, 0
9216, 0.003260, 2826782.116505, 12.916667, 0
13312, 0.004473, 2975852.495004, 11.625000, 0
17408, 0.005990, 2906104.478796, 21.375000, 0
21504, 0.007576, 2838518.249122, 40.714286, 0
25600, 0.008121, 3152341.793447, 24.047619, 0
29696, 0.009402, 3158421.424035, 30.441468, 0
33792, 0.010588, 3191498.344061, 24.985119, 0
37888, 0.011763, 3220941.341870, 32.916667, 0
41984, 0.012983, 3233704.268625, 31.651515, 0
46080, 0.014292, 3224223.591846, 34.552448, 0
50176, 0.015671, 3201882.657994, 32.852564, 0
54272, 0.017488, 3103348.480531, 41.648695, 0
58368, 0.018427, 3167536.605024, 40.296131, 0
62464, 0.019416, 3217191.438229, 36.379114, 0
66560, 0.021049, 3162136.636722, 33.538603, 0
70656, 0.022021, 3208613.674540, 34.316886, 0
74752, 0.025416, 2941150.271155, 33.990722, 0
78848, 0.024425, 3228119.329973, 33.043860, 0
82944, 0.025740, 3222380.326473, 33.247807, 0
87040, 0.027140, 3207062.493983, 31.619565, 0
91136, 0.028469, 3201204.543131, 34.616271, 0
95232, 0.029571, 3220441.013480, 30.489130, 0
99328, 0.030827, 3222077.166179, 30.032051, 0
103424, 0.032190, 3212893.285084, 37.507621, 0
107520, 0.033099, 3248433.387710, 37.527208, 0
111616, 0.034609, 3225099.708331, 39.265126, 0
115712, 0.035779, 3234067.375960, 35.378900, 0
119808, 0.037127, 3226968.214665, 39.015805, 0
123904, 0.038393, 3227235.954451, 37.690860, 0
128000, 0.038960, 3285436.292336, 36.424216, 0
132096, 0.040549, 3257710.017287, 32.025202, 0
136192, 0.042033, 3240111.776814, 24.938113, 0
140288, 0.042781, 3279245.955569, 37.264706, 0
144384, 0.043941, 3285835.235927, 38.880946, 0
148480, 0.049114, 3023186.229872, 40.629452, 0
152576, 0.047057, 3242377.865096, 38.481360, 0
156672, 0.048046, 3260865.900262, 37.379892, 0
160768, 0.048775, 3296098.594287, 34.250000, 0
164864, 0.050436, 3268784.022257, 32.645833, 0
168960, 0.051895, 3255819.257603, 30.264442, 0
173056, 0.053292, 3247293.076787, 38.038760, 0
177152, 0.054513, 3249724.184723, 37.918765, 0
181248, 0.057986, 3125693.512817, 42.388673, 0
185344, 0.056751, 3265944.137377, 37.157828, 0
189440, 0.058509, 3237808.878746, 38.013756, 0
193536, 0.059537, 3250691.873862, 37.643919, 0
197632, 0.060986, 3240619.571201, 29.115646, 0
201728, 0.062405, 3232586.916972, 32.123634, 0
205824, 0.063122, 3260752.668735, 33.222397, 0
209920, 0.064938, 3232637.098369, 34.641071, 0
214016, 0.065638, 3260551.085786, 35.431685, 0
218112, 0.067795, 3217225.258149, 37.693151, 0
222208, 0.067869, 3274093.229575, 38.722974, 0
226304, 0.068770, 3290758.735042, 37.799242, 0
230400, 0.070714, 3258207.616604, 32.678571, 0
234496, 0.073469, 3191766.557665, 38.248251, 0
238592, 0.073557, 3243636.666699, 35.139637, 0
242688, 0.074881, 3240985.483623, 35.206716, 0
246784, 0.074676, 3304714.321264, 33.235381, 0
250880, 0.076769, 3268003.262980, 31.055108, 0
254976, 0.078483, 3248805.722167, 32.548838, 0
259072, 0.079417, 3262173.217812, 31.488495, 0
