1024, 0.000909, 1127084.997178, 7.500000, 0
5120, 0.001794, 2853375.827827, 17.500000, 0
9216, 0.003322, 2774488.124101, 24.583333, 0
13312, 0.004476, 2974097.159768, 38.875000, 0
17408, 0.005545, 3139488.324721, 45.000000, 0
21504, 0.006896, 3118539.750723, 48.994048, 0
25600, 0.008072, 3171561.244632, 56.369048, 0
29696, 0.008778, 3382909.082177, 66.279762, 0
33792, 0.010483, 3223620.529952, 63.863095, 0
37888, 0.010673, 3549863.315084, 65.077381, 0
41984, 0.010981, 3823447.294174, 69.076389, 0
46080, 0.012015, 3835312.289554, 70.111111, 0
50176, 0.016148, 3107305.240188, 73.919872, 0
54272, 0.017098, 3174254.215488, 74.071886, 0
58368, 0.018553, 3146040.506867, 84.162202, 0
62464, 0.017498, 3569847.748257, 72.677808, 0
66560, 0.021610, 3079995.640251, 77.203978, 0
70656, 0.019769, 3574096.504915, 75.736069, 0
74752, 0.022286, 3354186.436767, 75.205791, 0
78848, 0.023489, 3356833.037831, 73.207442, 0
82944, 0.023046, 3598990.970396, 72.239583, 0
87040, 0.028694, 3033335.098132, 75.688160, 0
91136, 0.027496, 3314528.794140, 80.117746, 0
95232, 0.029757, 3200298.974167, 75.823774, 0
99328, 0.032765, 3031530.024264, 73.646333, 0
103424, 0.030928, 3343974.101376, 75.144144, 0
107520, 0.030446, 3531532.585424, 76.723466, 0
111616, 0.028633, 3898225.986562, 80.003237, 0
115712, 0.029735, 3891504.640759, 80.535750, 0
119808, 0.030745, 3896861.276130, 79.772464, 0
123904, 0.033687, 3678074.313416, 81.045105, 0
128000, 0.032778, 3905117.554045, 79.385002, 0
132096, 0.034079, 3876196.395195, 77.330586, 0
136192, 0.038962, 3495479.250835, 77.410979, 0
140288, 0.039532, 3548698.569793, 81.475798, 0
144384, 0.040366, 3576899.732265, 78.312326, 0
148480, 0.045764, 3244493.657454, 78.047900, 0
152576, 0.046346, 3292078.809073, 78.967836, 0
156672, 0.047542, 3295419.698534, 77.918899, 0
160768, 0.048728, 3299298.102895, 72.825188, 0
164864, 0.049778, 3312006.851714, 79.171004, 0
168960, 0.051212, 3299200.588232, 78.110486, 0
173056, 0.052328, 3307120.153479, 77.893187, 0
177152, 0.054221, 3267248.327560, 77.301143, 0
181248, 0.054685, 3314400.924995, 67.201997, 0
185344, 0.049343, 3756247.611103, 66.741272, 0
189440, 0.049327, 3840515.879891, 67.471643, 0
193536, 0.053776, 3598918.918497, 70.632367, 0
197632, 0.057028, 3465498.312292, 66.113671, 0
201728, 0.061240, 3294058.958724, 66.493071, 0
205824, 0.053854, 3821889.094358, 71.857062, 0
209920, 0.062231, 3373261.672306, 68.877631, 0
214016, 0.064701, 3307755.332960, 66.016628, 0
218112, 0.065161, 3347291.564120, 66.790752, 0
222208, 0.057312, 3877130.474541, 79.308356, 0
226304, 0.063664, 3554660.356164, 76.720136, 0
230400, 0.063783, 3612238.319869, 77.124694, 0
234496, 0.065892, 3558798.015970, 81.852023, 0
238592, 0.069508, 3432579.734243, 76.146070, 0
242688, 0.069898, 3472044.780405, 76.537725, 0
246784, 0.073852, 3341603.562029, 73.601890, 0
250880, 0.068375, 3669155.243520, 78.974565, 0
254976, 0.065586, 3887663.930774, 79.693443, 0
259072, 0.072576, 3569664.430820, 78.700613, 0
