1024, 0.001042, 982898.336829, 6.875000, 0
5120, 0.002610, 1961791.955948, 16.666667, 0
9216, 0.004411, 2089090.838366, 14.333333, 0
13312, 0.005147, 2586404.504105, 16.208333, 0
17408, 0.006604, 2636063.934969, 23.416667, 0
21504, 0.008044, 2673409.998603, 13.797619, 0
25600, 0.009489, 2697892.353800, 12.098214, 0
29696, 0.010937, 2715201.230004, 17.673611, 0
33792, 0.012332, 2740120.358684, 18.403409, 0
37888, 0.013670, 2771574.709878, 22.867716, 0
41984, 0.015203, 2761578.346742, 18.850941, 0
46080, 0.016631, 2770669.352709, 22.165751, 0
50176, 0.018306, 2740889.805272, 30.741758, 0
54272, 0.020069, 2704309.749502, 29.361520, 0
58368, 0.020862, 2797832.500448, 22.309694, 0
62464, 0.022651, 2757652.091638, 24.720588, 0
66560, 0.023930, 2781432.703115, 20.579052, 0
70656, 0.025490, 2771872.231943, 17.758459, 0
74752, 0.026933, 2775445.475855, 20.213745, 0
78848, 0.028201, 2795887.642450, 23.649186, 0
82944, 0.029641, 2798310.269169, 23.927190, 0
87040, 0.030981, 2809468.344719, 24.545360, 0
91136, 0.032466, 2807139.557318, 22.842949, 0
95232, 0.033917, 2807771.013395, 23.038919, 0
99328, 0.035349, 2809937.446981, 24.366288, 0
103424, 0.036789, 2811305.003738, 19.459406, 0
107520, 0.038298, 2807490.281715, 18.557379, 0
111616, 0.040006, 2789983.804166, 23.427679, 0
115712, 0.041343, 2798803.892534, 21.550524, 0
119808, 0.042686, 2806715.234872, 20.409218, 0
123904, 0.044107, 2809198.050453, 21.745978, 0
128000, 0.045474, 2814786.564653, 23.331081, 0
132096, 0.046768, 2824489.233386, 23.771811, 0
136192, 0.049350, 2759695.375280, 20.279467, 0
140288, 0.049397, 2840027.763636, 20.980769, 0
144384, 0.051210, 2819445.053916, 18.538037, 0
148480, 0.052681, 2818492.820835, 23.216224, 0
152576, 0.054264, 2811758.931536, 15.767907, 0
156672, 0.055731, 2811221.482050, 21.003066, 0
160768, 0.056908, 2825049.440386, 22.439763, 0
164864, 0.058195, 2832976.938955, 22.875535, 0
168960, 0.059840, 2823542.274359, 17.963453, 0
173056, 0.061105, 2832105.652780, 20.716819, 0
177152, 0.063228, 2801811.827349, 24.458584, 0
181248, 0.064079, 2828506.864735, 17.359338, 0
185344, 0.065737, 2819477.203599, 21.147639, 0
189440, 0.067005, 2827262.161943, 23.607488, 0
193536, 0.067862, 2851919.651113, 23.035333, 0
197632, 0.069868, 2828667.312309, 22.665605, 0
201728, 0.075310, 2678617.831712, 26.252743, 0
205824, 0.072771, 2828363.206161, 21.186733, 0
209920, 0.074409, 2821161.217427, 20.885285, 0
214016, 0.075399, 2838460.634425, 18.467958, 0
218112, 0.076957, 2834208.391103, 19.900966, 0
222208, 0.078866, 2817540.303190, 23.872068, 0
226304, 0.080080, 2825958.964544, 18.845566, 0
230400, 0.081044, 2842891.313254, 22.378205, 0
234496, 0.082419, 2845156.195952, 21.983405, 0
238592, 0.084051, 2838646.161090, 23.211700, 0
242688, 0.086800, 2795941.028372, 24.530685, 0
246784, 0.087223, 2829348.163167, 23.098473, 0
250880, 0.088339, 2839977.269677, 22.589052, 0
254976, 0.089767, 2840420.724219, 20.233911, 0
259072, 0.091807, 2821917.850058, 17.603308, 0
